,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
NTNames#Jechoniah,0.09282412,0.3511392,-0.07049538,-0.37996277,-0.1599138,0.22863579,-0.0996575,-0.18062486,-0.067196324,0.3451844,-0.25407222,0.1021477,0.29519996,-0.4223803,-0.49536437,-0.1489046,0.2876615,-0.054222886,-0.09778423,-0.44766623,-0.49206766,0.32173306,0.30564913,-0.6255976,-0.2086983,0.034830753,0.37330785,-0.07155194,0.21183321,0.20144291,-0.17880528,-0.42570394,0.23158017,-0.22994632,-0.19081503,0.3492834,-0.26818755,-0.3896449,-0.306279,-0.21379128
NTNames#Jehoshaphat,0.43249822,0.33423996,0.017096711,-0.43215182,0.1510073,0.29142305,0.104019865,0.05488808,0.20798375,0.47398064,-0.23800956,0.00519728,0.39903614,-0.07740121,-0.5726839,-0.06874425,0.46829376,0.20655087,0.28641036,-0.28053856,-0.4193405,0.46013668,0.17997843,0.1404788,-0.1757692,-0.066050276,0.112454094,0.10754053,0.52230793,0.1830678,-0.19800329,-0.44073808,0.14718173,0.23599578,0.09731722,0.97481805,-0.1321078,-0.29737467,-0.14775226,0.27770194
NTNames#Jephthah,0.21479666,0.07273017,-0.08968838,-0.20525923,0.4731308,0.33768377,-0.20779268,0.22840963,-0.17058666,0.22943114,-0.09515854,0.19197224,0.3260809,-0.5705813,-0.3670942,0.284515,0.30835214,-0.12073434,0.3501947,-0.30779624,-0.50554925,0.20402884,0.26623783,-0.2428501,-0.25141537,0.09251875,0.15648751,0.25902697,0.12326533,0.2643869,-0.26641795,-0.0060539353,0.093174055,-0.029761022,-0.0008725917,0.1852494,-0.18095839,-0.48221716,-0.0996952,0.15567426
NTNames#Jeremiah,0.26460296,0.10820456,-0.13104819,-0.1402999,0.26353756,0.3110519,0.030182105,0.15897758,0.2700912,0.21070786,-0.16023979,0.29475567,0.34461984,0.121193826,-0.26908022,0.3322119,0.19833487,-0.12405543,0.37136626,-0.6303379,-0.49527878,0.20432486,0.19766735,-0.266892,-0.050570495,0.04491142,0.3241835,-0.077310435,0.37448752,0.34877902,-0.2540927,0.0076214913,0.14391872,-0.32480335,0.08019428,0.22136162,-0.22282305,-0.40166634,-0.22919735,-0.101239234
NTNames#Jericho,-0.27471793,0.17480306,-0.26121345,-0.39348072,-0.011991312,0.25626725,-0.44396937,0.37952113,0.017597618,0.25525498,-0.130031,0.14487876,0.24713527,-0.2815091,-0.4206449,-0.024261842,0.48873007,-0.012462142,0.07816218,-0.48906383,0.0707105,0.3567727,0.5183449,0.037300866,0.22380576,0.0775465,0.27163845,-0.055620845,0.41434768,0.42534158,-0.4803713,0.40830112,0.03862591,-0.051952932,-0.18811242,0.7251258,-0.12633361,-0.341114,-0.012304762,0.012139117
NTNames#JerichoGeodata,0.14561962,0.11599965,-0.3468132,0.01880708,-0.21818765,0.34712258,-0.36323613,0.32720646,0.026328478,0.020472715,-0.052955903,0.19862051,0.49345714,-0.080008015,-0.20808448,0.25878617,0.42354998,-0.21016246,0.32160875,-0.4607255,0.20393151,0.22022559,-0.1064109,-0.31550846,0.4845313,0.09101033,0.12941736,0.41268614,0.18307221,0.29196146,-0.26411253,-0.4132726,0.203787,0.25783226,0.0550598,0.5565381,-0.22450775,-0.43200755,-0.16157793,0.088077165
NTNames#Jerusalem,-0.18798804,0.50169444,-0.4029151,-0.55712515,-0.044872995,0.37502673,-0.17950955,-0.118434235,0.06693381,0.31164408,0.035037525,0.22961248,-0.22502375,-0.27423757,0.15867889,-0.25075758,0.21500635,0.16024943,0.31690505,-0.31938636,-0.1482918,0.78937244,0.44512394,-0.038342368,0.13822888,0.6020328,0.62114024,-0.41000232,0.378216,0.6984404,-0.49341652,0.16361406,-0.10318099,-0.19613975,0.009668625,0.63896304,-0.13410461,-0.38634983,-0.22906494,0.10621347
NTNames#JerusalemGeodata,-0.21113767,-0.06687797,0.10041759,-0.012902195,-0.10440743,0.41355804,-0.32860783,0.35761663,-0.057043765,0.18751724,-0.10941643,0.046272222,0.11547579,-0.601704,-0.64918995,0.1941342,0.31058496,-0.08709355,0.21865915,-0.63352275,0.018541103,0.08365368,-0.22001265,-0.3114251,0.35826823,0.17830469,0.15432787,0.25184402,-0.22413614,0.28673434,-0.27255338,-0.56575394,0.39623818,0.4812633,-0.19320075,0.5975388,-0.41934785,-0.65465695,-0.1770026,0.05243584
NTNames#Jesse,-0.081585824,0.36755383,-0.033251446,-0.3883065,-0.27262408,0.2640357,0.23834458,-0.04546567,0.08917649,0.26072413,-0.35999665,-0.1312631,0.30901507,-0.44239005,-0.763766,0.43023622,0.4173188,0.08746834,0.4560027,-0.5720754,0.051274776,0.25939044,0.17036495,-0.38188192,-0.31452376,-0.15309574,0.0046650446,-0.19796059,0.28081575,0.25164056,-0.18944682,0.0034662224,0.2525782,-0.16914798,0.0227041,0.5186061,-0.08422497,-0.44237903,0.08709112,0.047257017
NTNames#Jesus,-0.13852984,0.36197823,-0.51313424,-0.01000026,0.33039695,0.20974517,-0.09704597,-0.1508428,0.778522,0.9050768,-0.4047302,-0.032976598,0.23266906,-0.52599305,-0.17744896,-0.62206477,0.38197014,-0.11101247,0.18126701,-0.6975516,0.14372969,0.39405045,-0.13874464,-0.07231231,0.034940485,-0.067974485,-0.019639302,0.18050858,0.08417139,0.1868708,-0.15907343,0.15884753,0.8104758,-0.37258255,-0.09497065,0.05599528,-0.09791558,-0.40407798,-0.06622994,-0.025549922
NTNames#Jew,-0.024298199,0.14374597,-0.4329536,-0.18222466,0.33638,0.38249317,-0.03322443,-0.23111202,0.34477973,0.20088771,-0.115966894,0.25772458,0.3391992,-0.48295733,-0.44026032,0.13021623,0.12507229,-0.06144067,0.49869826,-0.3341616,0.05592274,-0.05825296,0.15713936,-0.17453311,0.30873978,-0.00015889561,0.38324794,-0.23144673,1.0239304,0.34826076,-0.32624692,0.059047136,0.114381365,-0.14160638,0.07997622,0.25984418,-0.43737283,-0.40169373,-0.07941992,0.29685467
NTNames#Jewish,0.007243233,-0.11592321,0.046700753,0.2109977,0.80273116,-0.29774532,-0.6154978,0.2809489,0.20614009,-0.08218495,0.03681764,0.71480054,0.7125656,-1.1494474,0.16920398,-0.14465746,-0.19332084,0.20802334,0.4460571,-0.4412468,-0.47157806,0.44783205,0.4150941,-0.3013311,-0.30607852,-0.063131355,0.96826535,0.4482047,-0.1032947,1.270185,0.06690362,-0.6264298,0.7177942,-0.6656728,-0.2755366,0.7884914,-0.14747739,0.097379684,-0.4109906,0.12489107
NTNames#Jews,-0.23642454,0.24430266,-0.36420494,-0.2068125,0.5165541,0.42159104,-0.6178338,-0.06240061,0.09424272,0.20893094,-0.28991327,0.2702229,0.39513963,-0.21160297,-0.27451938,0.019925067,0.37629044,0.18347618,0.07762321,-0.39976615,0.23823598,-0.07929397,0.13251735,-0.039527684,-0.3422975,0.03978997,0.10291268,-0.0649877,0.27977794,0.3334373,-0.3303507,-0.10835266,0.21343905,-0.186941,0.30728665,0.36746466,-0.28813764,-0.44784293,-0.40644118,-0.034599654
NTNames#Jezebel,-0.3854625,0.32021388,0.27636465,-0.144006,0.012596034,0.25586542,-0.057577055,0.13599262,0.0951932,0.3424024,-0.35980278,0.39478,0.28353977,-0.42738777,-0.53278875,0.5175667,0.12408426,-0.08825551,0.339744,-0.43285158,0.2484503,0.13859521,0.38129562,-0.4419091,0.11823641,-0.012932393,0.30595437,-0.06617227,-0.41942823,0.3164454,0.025091756,-0.067945786,0.37283012,-0.17118977,0.06969692,0.07565948,0.08699472,-0.5678401,-0.30776483,0.021035846
NTNames#Joanan,0.33678868,0.44939065,-0.05034396,-0.28336403,-0.23521468,0.25597262,0.2041761,-0.18966335,0.35184968,0.4512546,-0.3881632,-0.09359197,0.2867387,-0.40867358,-0.50029254,0.4420205,0.37322876,-0.0311821,-0.041335866,-0.3001555,-0.48900923,0.44813603,0.44288197,-0.49730635,0.028597962,-0.042929646,0.1440206,0.13472265,0.19947124,0.25118947,-0.2784719,-0.22299607,-0.06910771,-0.4469337,-0.17969894,0.52154195,-0.24101013,-0.418678,-0.19037177,-0.036858648
NTNames#Joanna,-0.02880917,0.15231697,0.059923388,-0.1491016,0.62515837,0.26108852,-0.09497602,0.071617015,0.14062095,0.76631814,-0.38992292,0.3314049,0.16754596,-0.3203479,-0.40134853,-0.137158,0.51848364,0.16604368,0.48623765,-0.076475315,0.20662089,-0.2254591,0.6098005,-0.29328263,0.11627065,-0.040128034,0.00898254,0.560908,-0.13584927,0.06749039,-0.008584399,-0.012369164,0.90015984,-0.46930826,-0.24443585,0.26504034,-0.037028033,-0.32795405,-0.21576153,0.007233062
NTNames#Job,0.32938772,0.2668717,-0.110288024,-0.22485745,0.5138847,0.33838075,-0.5505115,0.17323044,0.020219833,0.30994913,-0.12148822,0.16160436,0.36609578,-0.49323264,-0.40739253,0.31999338,0.14059077,-0.10115666,0.28042716,-0.27794182,-0.5336721,0.31228983,0.32015908,-0.17825234,-0.23565654,0.09270615,0.032660566,0.080790095,-0.06884557,0.29333287,-0.281119,0.044375893,0.1606283,0.026177097,-0.017506626,0.15183191,-0.13481069,-0.4462569,-0.13812497,0.081893995
NTNames#Joda,0.24076347,0.08693069,0.34889868,-0.41735584,0.2066457,0.21348828,0.23290601,0.36765343,0.2299093,0.35508034,-0.1862703,0.123931,0.391774,-0.70009613,-0.42668012,0.5029413,0.24448983,-0.038719643,0.22222973,-0.58381164,-0.5987589,0.23698983,-0.014823831,0.25461042,-0.048539776,-0.021466877,0.0894493,0.5072708,0.40596345,0.22269154,-0.2236785,-0.105273426,-0.015319844,-0.09317283,-0.16260195,0.4695226,-0.3553018,-0.38940176,-0.3783425,0.14617428
NTNames#Joel,0.44538844,0.01366572,-0.09909895,-0.33522266,0.41141084,0.35622245,-0.22409756,0.20255226,-0.2507923,0.24605161,-0.14386725,0.2480165,0.37630796,0.007391778,-0.30429402,0.33469746,0.24237822,-0.034059163,0.23210323,-0.477409,-0.48825982,0.26141444,0.19525516,-0.1471017,-0.17957142,-0.02277827,0.13200635,0.061636347,0.39099294,0.35925704,-0.38780245,0.19315226,0.12863718,-0.5518741,0.0055772215,0.17030141,-0.1625704,-0.4504139,-0.18345983,-0.03841619
NTNames#JohnMark,-0.07638307,0.39429563,0.079801954,-0.19502816,0.48209062,0.2762005,-0.033408687,0.16663378,0.4021834,0.504581,0.08657665,0.26474795,0.41256166,0.09440957,-0.3542373,0.34658742,0.39996722,0.046160206,0.097162046,-0.71608657,-0.7446128,0.31390378,0.12355547,-0.19534138,0.08084922,-0.01966299,-0.029294768,0.37215182,0.08604721,0.26064572,-0.36050278,0.31260762,0.45429415,-0.16493961,-0.44471607,-0.14349686,-0.15448001,-0.27142727,-0.24353391,0.063973844
NTNames#JohnOfTheSanhedrin,0.37150556,0.14336328,-0.07600272,-0.31881526,0.16535011,0.14868079,-0.14530462,-0.22712658,-0.17520238,0.86284494,0.0803238,-0.037021425,0.20311308,0.19875348,-0.5253827,0.035293113,0.7389188,0.30369008,0.8722285,-0.057435986,-0.9298961,0.17894197,0.28729707,-0.225224,-0.32470658,0.0013085257,0.16335204,0.12220715,0.0401022,0.4916008,-0.675563,0.09746474,0.6743678,0.25568148,0.19306722,0.40420717,-0.05579861,-0.08690519,0.06806258,0.4100341
NTNames#JohnSonOfZebedee,0.16607438,0.54036033,-0.2865097,-0.086583115,1.0133519,0.3135065,-0.1435899,-0.10124556,0.12954909,1.063907,-0.24000986,0.12963067,0.18220033,-0.52048594,-0.43036345,-0.47435832,0.35878506,0.14036386,0.40888244,-0.43877825,-0.7704983,0.38095102,-0.23509456,-0.0060438234,0.29357353,-0.08461173,-0.071494505,0.4056399,0.63609225,0.12523954,-0.021859854,-0.1500903,0.41783258,0.23899357,0.1307449,0.104095645,-0.15663445,-0.44100022,0.12840442,0.10991427
NTNames#JohntheBaptist,-0.46351835,0.4442518,0.14838687,0.07920021,0.16154253,0.2899032,-0.25240934,-0.14760189,-0.3956326,0.5543338,-0.11692744,0.34288538,0.300253,-0.5336769,-0.36648813,-0.20638125,0.28704733,-0.21264431,1.0140128,-0.26919997,-0.8911776,0.3518823,-0.013417538,-0.3553274,0.008748163,-0.068762176,-0.0682937,0.42556095,0.3478392,0.25129026,-0.18459468,-0.07166514,0.26886788,-0.02664014,-0.037413903,-0.13900429,-0.03380488,-0.41131127,0.3182826,0.21949369
NTNames#JonahOfBethsaida,0.6692393,0.024566233,0.15959509,-0.85487664,0.63108253,0.39698142,-0.13008964,-0.028075872,0.40893373,0.47402856,-0.12767845,0.41542697,0.5304416,-0.51434135,-0.63303655,0.05120784,0.13814056,-0.22858533,0.23461063,-0.45544386,-1.0276972,0.33170676,-0.08142083,0.10418955,0.3543196,-0.14459355,0.15508148,0.5222131,0.41035125,0.26613203,0.027180497,-0.44012374,0.107115485,0.042113934,0.16960527,-0.12594815,-0.08698264,-0.33409655,0.2137829,0.17180598
NTNames#JonahTheProphet,0.5390104,0.06996367,-0.028907245,-0.58237654,0.34516248,0.31261748,-0.13447493,0.4210757,0.56523246,0.2739567,-0.20278451,0.36911392,0.25574726,-0.39466733,-0.37378016,0.5212229,0.1535856,0.03912533,0.58829635,-0.3851636,-0.70441175,0.1804888,0.2459392,-0.059582222,-0.007610031,-0.08757953,0.04495514,0.33629817,-0.19521634,0.24636191,-0.20161818,-0.31863064,-0.018878778,0.31904715,0.022000268,0.11034039,-0.16136067,-0.498419,0.0012880648,0.1914959
NTNames#Jonam,0.10605957,0.41156396,0.17114614,-0.34765908,-0.06160005,0.26095605,0.19383676,-0.1795394,0.24097775,0.39081246,-0.20509997,0.008641119,0.40404052,-0.34139642,-0.24697661,0.46165603,0.35062775,0.14355105,0.22766085,-0.46274784,-0.45698875,0.31258902,0.17359665,-0.16973042,-0.29285902,-0.09369265,0.0824385,0.31995225,0.20914616,0.11491158,-0.2253749,-0.28959152,0.026256548,-0.25174174,-0.0126547115,0.47403607,-0.14188173,-0.38248295,-0.09174593,0.0848501
NTNames#Joppa,0.056951772,0.48299938,-0.43016168,-0.28680375,-0.1945345,0.21808568,0.01942431,0.32841676,0.5151754,0.21118805,-0.07026106,-0.024946662,0.09624551,0.010826111,-0.677061,-0.034043204,0.3008251,-0.0829122,0.08485983,-0.6367105,0.04529145,0.53782094,0.4540412,0.122198574,0.34246927,0.21596465,0.44520277,-0.56084925,0.37601787,0.5887622,-0.7412167,0.37659547,0.21241525,-0.27477577,-0.17727275,0.2014626,-0.30649677,-0.198988,0.12073566,0.1492569
NTNames#JoppaGeodata,0.57580775,-0.05911397,-0.28397816,-0.07793945,-0.270152,0.3546819,-0.278524,0.4253455,0.4932634,0.2402611,-0.1520886,0.3416833,0.45925173,0.17364241,0.10509461,0.10658588,0.34122983,-0.052794818,0.47804362,-0.4669663,0.29768112,0.22663619,-0.05943021,-0.532623,0.5173044,-0.0055913753,0.2258423,0.12136144,0.6668918,0.44525948,-0.2699423,-0.4984587,0.26566455,-0.21374996,0.17494795,0.27432054,-0.45394814,-0.64809656,-0.030474143,0.08661476
NTNames#Joram,0.39563408,0.36465332,0.06031328,-0.26376516,0.014134023,0.23971367,0.10761276,0.019555794,0.64033735,0.4129398,-0.29745695,-0.0058683367,0.27033043,0.19880769,-0.43481967,-0.07485208,0.51962537,0.103113696,0.26805392,-0.35822737,-0.36842734,0.48018512,0.29277164,-0.36676198,-0.13185996,-0.02005691,0.11086991,0.10569528,0.40870783,0.21380863,-0.24660549,-0.34990266,0.1757122,0.06673622,0.13921246,0.94215536,-0.11446409,-0.39196,-0.11051061,0.06749716
NTNames#Jordan,-0.27738646,0.17381543,-0.3967528,-0.15628156,0.44484872,0.38385135,-0.5257898,0.22114976,0.16622746,0.22206877,-0.18206427,0.097533,0.290256,-0.5263505,-0.35272035,0.054706108,0.26040387,0.04789588,-0.08158068,-0.7637213,-0.059865553,-0.12446171,0.115525685,-0.21997915,-0.46061727,0.10647537,0.057587437,-0.10755117,-0.18517627,0.302889,-0.3499343,-0.089779355,0.34390783,-0.13697284,0.1457025,0.35351917,-0.40736237,-0.418524,-0.35516447,-0.012393351
NTNames#Jorim,0.39470464,0.3742046,-0.10528381,-0.17729779,-0.026879502,0.26590818,0.28294155,-0.16961601,0.1451402,0.35411668,-0.20752497,-0.05659355,0.30252773,-0.3795927,-0.4310741,0.16715777,0.32525378,-0.030945806,0.11481688,-0.5485999,-0.29802853,0.3979332,0.17097735,-0.19773032,-0.23481698,0.033971958,0.066375904,-0.13518481,-0.0213615,0.22582078,-0.19278634,-0.27335167,0.3504312,-0.48509073,-0.10294887,0.5393715,-0.22577897,-0.37249154,-0.43304163,-0.13756679
NTNames#Josech,0.115921706,0.3491448,0.012325045,-0.27621624,-0.1154277,0.19084206,0.18440846,-0.20656916,0.38701746,0.38236284,-0.34584755,-0.16077968,0.42466214,-0.32027128,-0.4607847,0.48545974,0.3344274,0.011394742,0.01230771,-0.26741388,-0.6389474,0.37036166,0.41435957,-0.40578467,-0.06219277,0.030629655,0.003393056,0.13613936,0.24604785,0.2583042,-0.346639,-0.258597,-0.018342985,-0.47681677,-0.24108878,0.4984831,-0.17425346,-0.3911134,-0.27243927,-0.040170748
NTNames#Joseph,-0.012493039,0.31930932,-0.13794395,-0.2587053,0.15112506,0.30138367,-0.078057304,0.33022127,-0.09585618,0.42278168,-0.24501184,0.35533276,0.4205296,-0.399728,-0.68791354,-0.43754384,0.27633783,0.042460456,-0.0720978,-0.34654438,-0.14514819,0.33233878,0.23906922,-0.08755919,-0.18913956,-0.06544616,0.19419502,-0.27736667,0.4310903,0.09860366,-0.099258624,-0.70806015,0.52262276,-0.40785158,-0.13558923,0.2755262,-0.015139986,-0.40780845,0.017205901,-0.15483135
NTNames#JosephBarsabbas,0.31113,0.15926513,-0.1942579,-0.50835115,-0.14352919,0.27156502,-0.09196618,-0.43713507,-0.10128173,0.47199452,-0.12563388,0.2493825,0.3943431,0.21666355,-0.216253,0.05975772,0.32356858,-0.08040993,0.73424774,-0.13986942,-0.8570423,0.07656597,0.25796247,-0.48422107,-0.023143405,0.032387417,-0.17877991,0.066190645,0.5722495,0.2939831,-0.1198614,-0.6426067,0.5460626,-0.42026407,0.09104024,0.2007792,-0.080583066,-0.43066713,-0.12034386,0.101362705
NTNames#JosephOfArimathea,0.39958003,0.2791833,-0.018838301,-0.19581807,0.3430135,0.2360115,-0.27842772,0.033984322,-0.023388257,0.2940932,-0.06976497,0.03426872,0.3325633,0.05867985,-0.6354476,0.18431239,0.24001268,0.012156975,0.24061684,-0.47324067,-0.47000417,0.36262664,0.2626919,-0.16134939,-0.16789432,0.02813026,0.12228997,-0.22925371,-0.16798668,0.30749467,-0.3086267,0.06724128,0.26115862,-0.21491216,0.06452546,0.020107059,-0.14795594,-0.542569,-0.2977568,-0.03740049
NTNames#JosephSonOfJonam,0.12686455,0.3203347,0.08062227,-0.24742614,-0.04214696,0.226997,0.24659216,-0.09051176,0.013965716,0.45721006,-0.10711223,0.124803185,0.3463475,-0.45497456,-0.5315443,0.43778774,0.25726146,-0.013445304,0.35356143,-0.45554367,-0.30849844,0.4160468,0.1823065,-0.04972811,-0.35381645,-0.035076737,0.007559679,0.36714152,0.41554797,0.2375003,-0.15811813,-0.6212606,-0.10729897,-0.38077822,-0.13658091,0.53998435,-0.2588729,-0.3651844,-0.17415175,-0.053686403
NTNames#JosephSonOfMattathias,0.090387285,0.34573472,0.02669936,-0.24793126,0.089278854,0.3051389,0.2693844,-0.060385887,-0.03753251,0.30579117,-0.17881854,0.010957523,0.40670723,-0.5537264,-0.62947583,0.42193013,0.25220004,-0.0062746927,0.071782574,-0.4177191,-0.413537,0.34825552,0.35705477,-0.13156864,-0.30438575,-0.108536296,0.0071073542,0.24609347,0.27588147,0.285829,-0.24528995,-0.5922933,-0.014621556,-0.62317073,-0.18182486,0.3697426,-0.14538428,-0.3318368,-0.071731195,0.051842906
NTNames#JosephThePatriarch,0.13757138,0.48892745,-0.17614378,-0.2572538,0.16276553,0.26669326,-0.13383253,0.2878755,-0.034879446,0.40333772,-0.119337104,0.07744419,0.23624016,-0.44713965,-0.5782167,-0.40384308,0.21077256,-0.25373557,0.5002684,-0.35699677,-0.4674753,-0.057244506,0.6583077,-0.15329713,-0.374248,-0.28295693,0.3229194,0.3838653,0.20076315,0.14773867,-0.09112115,-0.66374475,0.18712254,-0.53728056,-0.0507085,0.5618193,-0.26676926,-0.3996429,0.09259252,-0.19592863
NTNames#Joses,0.57134086,0.18728985,-0.27575052,-0.4143574,0.25078028,0.44447526,0.032364063,-0.10133707,-0.0058050575,0.42963716,-0.13429642,0.2900336,0.21160483,0.034309726,-0.2860404,0.16985062,0.3743745,-0.2895118,0.6264057,-0.47914457,-0.52921927,0.066428065,0.5385997,-0.19501777,0.12947693,-0.19287123,0.29189205,-0.29847503,0.4301377,0.0068014767,-0.37782428,-0.070208095,0.047289953,0.0037735784,0.059620135,-0.2326469,-0.2924602,-0.3351307,-0.14431047,-0.22028227
NTNames#Joshua,0.12491339,0.4245348,-0.19782957,-0.32818633,0.3996205,0.2718533,0.18854582,0.113025196,-0.06270471,0.15452614,-0.11107099,0.31638917,0.3084486,-0.7735249,-0.2375799,0.4385907,0.2581934,-0.039387587,0.16275974,-0.45796227,-0.50312287,0.18572018,0.17145601,-0.16895162,-0.22975627,0.062146068,0.42589033,-0.16622777,0.38476625,0.20198677,-0.26172802,0.11159983,0.14840633,-0.059705526,0.13882373,0.2999487,-0.15897617,-0.5061639,-0.3709898,-0.028074935
NTNames#JoshuaSonOfEliezer,0.1100875,0.55886596,0.10110347,-0.32904434,-0.062772095,0.1638864,0.21515253,-0.18849781,0.19905728,0.43651977,-0.27219903,-0.0021908802,0.3585109,-1.0062792,-0.38071427,0.478268,0.31433484,0.06183367,-0.028461412,-0.49928668,-0.43743616,0.42800486,0.2873948,-0.36342162,-0.27776408,0.0057582846,0.19644697,0.1090385,0.31251633,0.13619298,-0.19916762,0.022862796,0.22258157,-0.16481343,-0.09281791,0.6842717,-0.19754192,-0.3860276,-0.37404004,-0.094435215
NTNames#Josiah,0.41321534,0.14769182,0.013877557,-0.3225587,0.14287189,0.34128934,-0.21988307,0.17315213,0.24937765,0.4171747,-0.21488343,-0.028343735,0.5807566,-0.3395022,-0.3588393,-0.21842697,0.30178526,-0.105984636,0.051504575,-0.5401721,-0.5196819,0.31353825,0.18397939,0.28085816,-0.28040028,0.025312528,0.24724124,0.36422366,-0.0974559,0.2584628,-0.26527083,-0.6738505,0.08878527,-0.40567312,-0.20760208,0.3063799,-0.1969636,-0.40442684,-0.41692722,0.06372145
NTNames#Jotham,0.33355,0.46272188,0.030374961,-0.26604044,-0.07541601,0.3129886,0.15733892,0.21692209,0.2925594,0.61235887,-0.24158114,0.045680135,0.36208588,0.09113165,-0.40018544,0.010794487,0.49369976,0.024353966,0.19515602,-0.3382113,-0.48902538,0.52393836,0.27167442,-0.30985427,-0.15447487,0.02575526,0.16544734,0.31391042,0.47290894,0.24512006,-0.2314438,-0.41042435,0.11947598,-0.0191227,0.21322513,0.8376454,0.0008757629,-0.26115108,-0.06625919,0.10098531
NTNames#Judah,0.37099674,0.47227412,-0.2818976,-0.23724306,-0.11122787,0.08526084,-0.058835354,0.29206717,0.55419934,0.62661964,-0.3531621,0.19437988,0.3307683,-0.37715578,-0.65109414,-0.058008615,0.18597205,-0.24639408,0.5176439,-0.37936914,-0.4270847,0.023126861,0.49514028,-0.26305154,-0.30161723,-0.25707087,0.29412323,0.54626334,-0.18639275,0.16188666,0.13134967,-0.39348733,0.022407966,-0.21772811,0.021219414,0.6072466,-0.12663405,-0.40384552,0.2874299,-0.050294936
NTNames#JudahSonOfJoseph,0.19811867,0.41557768,0.12174645,-0.3923503,0.0073700757,0.27209216,0.2673521,-0.16895412,0.46068156,0.3665767,-0.15083094,-0.10302848,0.3819354,-0.54961,-0.5234005,0.4511765,0.13487607,-0.079192355,0.35419062,-0.39367566,-0.40728322,0.23324673,0.06366217,-0.19924513,-0.26677537,-0.07542444,0.020395568,0.43295443,0.2308454,0.24675328,-0.24108909,-0.2725374,-0.07328401,-0.19026975,-0.0521751,0.44785938,-0.17161578,-0.46823165,-0.084408574,0.057152677
